"maize","cassava","ground","cotton","soy","pulse","sunflower","sugarcane","wheat"
0.516483516483516,0.131868131868132,0.131868131868132,0.0923076923076923,0.0395604395604396,0.0395604395604396,0.021978021978022,0.0263736263736264,0.416785991599217
0.516483516483517,0.131868131868132,0.131868131868132,0.0923076923076923,0.0395604395604396,0.0395604395604396,0.021978021978022,0.0263736263736264,0.43088593135092
0.409109946222447,0.35877093535347,0.0870446694090312,0.0609312685863218,0.0261134008227094,0.0261134008227094,0.0145074449015052,0.0174089338818062,0.420125087609196
0.516483516483516,0.131868131868132,0.131868131868132,0.0923076923076923,0.0395604395604396,0.0395604395604396,0.021978021978022,0.0263736263736264,0.485945134818562
0.516483516483517,0.131868131868132,0.131868131868132,0.0923076923076923,0.0395604395604396,0.0395604395604396,0.021978021978022,0.0263736263736264,0.480501603105045
0.516483516483516,0.131868131868132,0.131868131868132,0.0923076923076923,0.0395604395604396,0.0395604395604396,0.021978021978022,0.0263736263736264,0.489106236410629
0.414195659245055,0.350799711396049,0.0881267360095861,0.0616887152067103,0.0264380208028758,0.0264380208028758,0.014687789334931,0.0176253472019172,0.492704189305987
0.516483516483517,0.131868131868132,0.131868131868132,0.0923076923076923,0.0395604395604396,0.0395604395604396,0.021978021978022,0.0263736263736264,0.468238431975254
0.411629105828231,0.354822465333057,0.0875806608145172,0.061306462570162,0.0262741982443552,0.0262741982443552,0.0145967768024195,0.0175161321629034,0.429061345696495
0.406340057636888,0.360230547550432,0.0864553314121037,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0168956923033247
0.406340057636888,0.360230547550432,0.0864553314121038,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0172721036481741
0.408104196816208,0.361794500723589,0.0868306801736614,0.060781476121563,0.0217076700434153,0.0260492040520984,0.0173661360347323,0.0173661360347323,0.458191437310307
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.456347855706114
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.455249279938133
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.445512870391719
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.486539923755382
0.516483516483516,0.131868131868132,0.131868131868132,0.0923076923076923,0.0395604395604396,0.0395604395604396,0.021978021978022,0.0263736263736264,0.499109920102786
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.497082085655453
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.491259214231524
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.490220534082523
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.494018389028386
0.406340057636888,0.360230547550432,0.0864553314121038,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0196271219744502
0.406340057636888,0.360230547550432,0.0864553314121038,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0189408050387192
0.406340057636888,0.360230547550432,0.0864553314121038,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0183576367663038
0.406340057636888,0.360230547550432,0.0864553314121038,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824207,0.0172910662824207,0.018475164964966
0.408104196816208,0.361794500723589,0.0868306801736614,0.060781476121563,0.0217076700434153,0.0260492040520984,0.0173661360347323,0.0173661360347323,0.458305965251778
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.427516102178091
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.436738506663098
0.407514450867052,0.361271676300578,0.0867052023121387,0.0606936416184971,0.0260115606936416,0.0260115606936416,0.0144508670520231,0.0173410404624277,0.446910654544376
0.406340057636888,0.360230547550432,0.0864553314121038,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0198138708806003
0.406340057636888,0.360230547550432,0.0864553314121038,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0199092919586358
0.406340057636888,0.360230547550432,0.0864553314121038,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0196346463454345
0.406340057636888,0.360230547550432,0.0864553314121037,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0189532374050003
0.406340057636888,0.360230547550432,0.0864553314121038,0.0605187319884726,0.0259365994236311,0.0259365994236311,0.0172910662824208,0.0172910662824208,0.0187478256723269
0.408104196816208,0.361794500723589,0.0868306801736614,0.060781476121563,0.0217076700434153,0.0260492040520984,0.0173661360347323,0.0173661360347323,0.48260465674183
