"x","y","ind"
589320.193772287,-1384398.73320682,5907
598479.97541295,-1384398.73320682,5908
607639.757053613,-1384398.73320682,5909
616799.538694276,-1384398.73320682,5910
625959.320334938,-1384398.73320682,5911
635119.101975602,-1384398.73320682,5912
644278.883616264,-1384398.73320682,5913
653438.665256927,-1384398.73320682,5914
662598.44689759,-1384398.73320682,5915
671758.228538253,-1384398.73320682,5916
680918.010178916,-1384398.73320682,5917
690077.791819579,-1384398.73320682,5918
699237.573460242,-1384398.73320682,5919
708397.355100905,-1384398.73320682,5920
717557.136741568,-1384398.73320682,5921
726716.918382231,-1384398.73320682,5922
735876.700022894,-1384398.73320682,5923
745036.481663557,-1384398.73320682,5924
754196.26330422,-1384398.73320682,5925
763356.044944883,-1384398.73320682,5926
772515.826585546,-1384398.73320682,5927
781675.608226209,-1384398.73320682,5928
790835.389866872,-1384398.73320682,5929
799995.171507535,-1384398.73320682,5930
809154.953148198,-1384398.73320682,5931
818314.734788861,-1384398.73320682,5932
827474.516429524,-1384398.73320682,5933
836634.298070187,-1384398.73320682,5934
845794.07971085,-1384398.73320682,5935
854953.861351513,-1384398.73320682,5936
-97663.4292774354,-1393558.51484748,5964
-88503.6476367724,-1393558.51484748,5965
-79343.8659961095,-1393558.51484748,5966
-70184.0843554465,-1393558.51484748,5967
-61024.3027147836,-1393558.51484748,5968
-51864.5210741206,-1393558.51484748,5969
-42704.7394334576,-1393558.51484748,5970
-33544.9577927947,-1393558.51484748,5971
-24385.1761521317,-1393558.51484748,5972
-15225.3945114688,-1393558.51484748,5973
-6065.61287080578,-1393558.51484748,5974
3094.16876985715,-1393558.51484748,5975
12253.9504105201,-1393558.51484748,5976
21413.7320511831,-1393558.51484748,5977
30573.513691846,-1393558.51484748,5978
39733.295332509,-1393558.51484748,5979
48893.076973172,-1393558.51484748,5980
58052.8586138349,-1393558.51484748,5981
67212.6402544979,-1393558.51484748,5982
76372.4218951609,-1393558.51484748,5983
213769.146505105,-1393558.51484748,5998
222928.928145768,-1393558.51484748,5999
360325.652755713,-1393558.51484748,6014
369485.434396376,-1393558.51484748,6015
378645.216037039,-1393558.51484748,6016
387804.997677702,-1393558.51484748,6017
396964.779318364,-1393558.51484748,6018
406124.560959027,-1393558.51484748,6019
415284.34259969,-1393558.51484748,6020
424444.124240353,-1393558.51484748,6021
433603.905881016,-1393558.51484748,6022
442763.687521679,-1393558.51484748,6023
451923.469162342,-1393558.51484748,6024
461083.250803005,-1393558.51484748,6025
470243.032443668,-1393558.51484748,6026
479402.814084331,-1393558.51484748,6027
488562.595724994,-1393558.51484748,6028
497722.377365657,-1393558.51484748,6029
506882.15900632,-1393558.51484748,6030
516041.940646983,-1393558.51484748,6031
525201.722287646,-1393558.51484748,6032
534361.503928309,-1393558.51484748,6033
543521.285568972,-1393558.51484748,6034
552681.067209635,-1393558.51484748,6035
561840.848850298,-1393558.51484748,6036
571000.630490961,-1393558.51484748,6037
580160.412131624,-1393558.51484748,6038
589320.193772287,-1393558.51484748,6039
598479.97541295,-1393558.51484748,6040
607639.757053613,-1393558.51484748,6041
616799.538694276,-1393558.51484748,6042
625959.320334938,-1393558.51484748,6043
635119.101975602,-1393558.51484748,6044
644278.883616264,-1393558.51484748,6045
653438.665256927,-1393558.51484748,6046
662598.44689759,-1393558.51484748,6047
671758.228538253,-1393558.51484748,6048
680918.010178916,-1393558.51484748,6049
690077.791819579,-1393558.51484748,6050
699237.573460242,-1393558.51484748,6051
708397.355100905,-1393558.51484748,6052
717557.136741568,-1393558.51484748,6053
726716.918382231,-1393558.51484748,6054
735876.700022894,-1393558.51484748,6055
745036.481663557,-1393558.51484748,6056
754196.26330422,-1393558.51484748,6057
763356.044944883,-1393558.51484748,6058
772515.826585546,-1393558.51484748,6059
781675.608226209,-1393558.51484748,6060
790835.389866872,-1393558.51484748,6061
799995.171507535,-1393558.51484748,6062
809154.953148198,-1393558.51484748,6063
818314.734788861,-1393558.51484748,6064
827474.516429524,-1393558.51484748,6065
836634.298070187,-1393558.51484748,6066
845794.07971085,-1393558.51484748,6067
854953.861351513,-1393558.51484748,6068
-97663.4292774354,-1402718.29648815,6096
-88503.6476367724,-1402718.29648815,6097
-79343.8659961095,-1402718.29648815,6098
-70184.0843554465,-1402718.29648815,6099
-61024.3027147836,-1402718.29648815,6100
-51864.5210741206,-1402718.29648815,6101
-42704.7394334576,-1402718.29648815,6102
-33544.9577927947,-1402718.29648815,6103
-24385.1761521317,-1402718.29648815,6104
-15225.3945114688,-1402718.29648815,6105
-6065.61287080578,-1402718.29648815,6106
3094.16876985715,-1402718.29648815,6107
12253.9504105201,-1402718.29648815,6108
21413.7320511831,-1402718.29648815,6109
30573.513691846,-1402718.29648815,6110
39733.295332509,-1402718.29648815,6111
48893.076973172,-1402718.29648815,6112
58052.8586138349,-1402718.29648815,6113
67212.6402544979,-1402718.29648815,6114
76372.4218951609,-1402718.29648815,6115
85532.2035358238,-1402718.29648815,6116
94691.9851764868,-1402718.29648815,6117
213769.146505105,-1402718.29648815,6130
222928.928145768,-1402718.29648815,6131
232088.709786431,-1402718.29648815,6132
360325.652755713,-1402718.29648815,6146
369485.434396376,-1402718.29648815,6147
378645.216037039,-1402718.29648815,6148
387804.997677702,-1402718.29648815,6149
396964.779318364,-1402718.29648815,6150
406124.560959027,-1402718.29648815,6151
415284.34259969,-1402718.29648815,6152
424444.124240353,-1402718.29648815,6153
433603.905881016,-1402718.29648815,6154
442763.687521679,-1402718.29648815,6155
451923.469162342,-1402718.29648815,6156
461083.250803005,-1402718.29648815,6157
470243.032443668,-1402718.29648815,6158
479402.814084331,-1402718.29648815,6159
488562.595724994,-1402718.29648815,6160
497722.377365657,-1402718.29648815,6161
506882.15900632,-1402718.29648815,6162
516041.940646983,-1402718.29648815,6163
525201.722287646,-1402718.29648815,6164
534361.503928309,-1402718.29648815,6165
543521.285568972,-1402718.29648815,6166
552681.067209635,-1402718.29648815,6167
561840.848850298,-1402718.29648815,6168
571000.630490961,-1402718.29648815,6169
580160.412131624,-1402718.29648815,6170
589320.193772287,-1402718.29648815,6171
598479.97541295,-1402718.29648815,6172
607639.757053613,-1402718.29648815,6173
616799.538694276,-1402718.29648815,6174
625959.320334938,-1402718.29648815,6175
635119.101975602,-1402718.29648815,6176
644278.883616264,-1402718.29648815,6177
653438.665256927,-1402718.29648815,6178
662598.44689759,-1402718.29648815,6179
671758.228538253,-1402718.29648815,6180
680918.010178916,-1402718.29648815,6181
690077.791819579,-1402718.29648815,6182
699237.573460242,-1402718.29648815,6183
708397.355100905,-1402718.29648815,6184
717557.136741568,-1402718.29648815,6185
726716.918382231,-1402718.29648815,6186
735876.700022894,-1402718.29648815,6187
745036.481663557,-1402718.29648815,6188
754196.26330422,-1402718.29648815,6189
763356.044944883,-1402718.29648815,6190
772515.826585546,-1402718.29648815,6191
781675.608226209,-1402718.29648815,6192
790835.389866872,-1402718.29648815,6193
799995.171507535,-1402718.29648815,6194
809154.953148198,-1402718.29648815,6195
818314.734788861,-1402718.29648815,6196
827474.516429524,-1402718.29648815,6197
836634.298070187,-1402718.29648815,6198
845794.07971085,-1402718.29648815,6199
854953.861351513,-1402718.29648815,6200
-97663.4292774354,-1411878.07812881,6228
-88503.6476367724,-1411878.07812881,6229
-79343.8659961095,-1411878.07812881,6230
-70184.0843554465,-1411878.07812881,6231
-61024.3027147836,-1411878.07812881,6232
-51864.5210741206,-1411878.07812881,6233
-42704.7394334576,-1411878.07812881,6234
-33544.9577927947,-1411878.07812881,6235
-24385.1761521317,-1411878.07812881,6236
-15225.3945114688,-1411878.07812881,6237
-6065.61287080578,-1411878.07812881,6238
3094.16876985715,-1411878.07812881,6239
12253.9504105201,-1411878.07812881,6240
21413.7320511831,-1411878.07812881,6241
30573.513691846,-1411878.07812881,6242
39733.295332509,-1411878.07812881,6243
48893.076973172,-1411878.07812881,6244
58052.8586138349,-1411878.07812881,6245
67212.6402544979,-1411878.07812881,6246
76372.4218951609,-1411878.07812881,6247
85532.2035358238,-1411878.07812881,6248
94691.9851764868,-1411878.07812881,6249
103851.76681715,-1411878.07812881,6250
113011.548457813,-1411878.07812881,6251
122171.330098476,-1411878.07812881,6252
131331.111739139,-1411878.07812881,6253
140490.893379802,-1411878.07812881,6254
149650.675020465,-1411878.07812881,6255
204609.364864442,-1411878.07812881,6261
213769.146505105,-1411878.07812881,6262
222928.928145768,-1411878.07812881,6263
232088.709786431,-1411878.07812881,6264
241248.491427094,-1411878.07812881,6265
250408.273067757,-1411878.07812881,6266
378645.216037039,-1411878.07812881,6280
387804.997677702,-1411878.07812881,6281
396964.779318364,-1411878.07812881,6282
406124.560959027,-1411878.07812881,6283
415284.34259969,-1411878.07812881,6284
424444.124240353,-1411878.07812881,6285
433603.905881016,-1411878.07812881,6286
442763.687521679,-1411878.07812881,6287
451923.469162342,-1411878.07812881,6288
461083.250803005,-1411878.07812881,6289
470243.032443668,-1411878.07812881,6290
479402.814084331,-1411878.07812881,6291
488562.595724994,-1411878.07812881,6292
497722.377365657,-1411878.07812881,6293
506882.15900632,-1411878.07812881,6294
516041.940646983,-1411878.07812881,6295
525201.722287646,-1411878.07812881,6296
534361.503928309,-1411878.07812881,6297
543521.285568972,-1411878.07812881,6298
552681.067209635,-1411878.07812881,6299
561840.848850298,-1411878.07812881,6300
571000.630490961,-1411878.07812881,6301
580160.412131624,-1411878.07812881,6302
589320.193772287,-1411878.07812881,6303
598479.97541295,-1411878.07812881,6304
607639.757053613,-1411878.07812881,6305
616799.538694276,-1411878.07812881,6306
625959.320334938,-1411878.07812881,6307
635119.101975602,-1411878.07812881,6308
644278.883616264,-1411878.07812881,6309
653438.665256927,-1411878.07812881,6310
662598.44689759,-1411878.07812881,6311
671758.228538253,-1411878.07812881,6312
680918.010178916,-1411878.07812881,6313
690077.791819579,-1411878.07812881,6314
699237.573460242,-1411878.07812881,6315
708397.355100905,-1411878.07812881,6316
717557.136741568,-1411878.07812881,6317
726716.918382231,-1411878.07812881,6318
735876.700022894,-1411878.07812881,6319
745036.481663557,-1411878.07812881,6320
754196.26330422,-1411878.07812881,6321
763356.044944883,-1411878.07812881,6322
772515.826585546,-1411878.07812881,6323
781675.608226209,-1411878.07812881,6324
790835.389866872,-1411878.07812881,6325
799995.171507535,-1411878.07812881,6326
809154.953148198,-1411878.07812881,6327
818314.734788861,-1411878.07812881,6328
827474.516429524,-1411878.07812881,6329
836634.298070187,-1411878.07812881,6330
845794.07971085,-1411878.07812881,6331
854953.861351513,-1411878.07812881,6332
-97663.4292774354,-1421037.85976947,6360
-88503.6476367724,-1421037.85976947,6361
-79343.8659961095,-1421037.85976947,6362
-70184.0843554465,-1421037.85976947,6363
-61024.3027147836,-1421037.85976947,6364
-51864.5210741206,-1421037.85976947,6365
-42704.7394334576,-1421037.85976947,6366
-33544.9577927947,-1421037.85976947,6367
-24385.1761521317,-1421037.85976947,6368
-15225.3945114688,-1421037.85976947,6369
-6065.61287080578,-1421037.85976947,6370
3094.16876985715,-1421037.85976947,6371
12253.9504105201,-1421037.85976947,6372
21413.7320511831,-1421037.85976947,6373
30573.513691846,-1421037.85976947,6374
39733.295332509,-1421037.85976947,6375
48893.076973172,-1421037.85976947,6376
58052.8586138349,-1421037.85976947,6377
67212.6402544979,-1421037.85976947,6378
76372.4218951609,-1421037.85976947,6379
85532.2035358238,-1421037.85976947,6380
94691.9851764868,-1421037.85976947,6381
103851.76681715,-1421037.85976947,6382
113011.548457813,-1421037.85976947,6383
122171.330098476,-1421037.85976947,6384
131331.111739139,-1421037.85976947,6385
140490.893379802,-1421037.85976947,6386
149650.675020465,-1421037.85976947,6387
158810.456661128,-1421037.85976947,6388
167970.23830179,-1421037.85976947,6389
177130.019942453,-1421037.85976947,6390
186289.801583116,-1421037.85976947,6391
195449.583223779,-1421037.85976947,6392
204609.364864442,-1421037.85976947,6393
213769.146505105,-1421037.85976947,6394
222928.928145768,-1421037.85976947,6395
232088.709786431,-1421037.85976947,6396
241248.491427094,-1421037.85976947,6397
250408.273067757,-1421037.85976947,6398
387804.997677702,-1421037.85976947,6413
396964.779318364,-1421037.85976947,6414
406124.560959027,-1421037.85976947,6415
415284.34259969,-1421037.85976947,6416
424444.124240353,-1421037.85976947,6417
433603.905881016,-1421037.85976947,6418
442763.687521679,-1421037.85976947,6419
451923.469162342,-1421037.85976947,6420
461083.250803005,-1421037.85976947,6421
470243.032443668,-1421037.85976947,6422
479402.814084331,-1421037.85976947,6423
488562.595724994,-1421037.85976947,6424
497722.377365657,-1421037.85976947,6425
506882.15900632,-1421037.85976947,6426
516041.940646983,-1421037.85976947,6427
525201.722287646,-1421037.85976947,6428
534361.503928309,-1421037.85976947,6429
543521.285568972,-1421037.85976947,6430
552681.067209635,-1421037.85976947,6431
561840.848850298,-1421037.85976947,6432
571000.630490961,-1421037.85976947,6433
580160.412131624,-1421037.85976947,6434
589320.193772287,-1421037.85976947,6435
598479.97541295,-1421037.85976947,6436
607639.757053613,-1421037.85976947,6437
616799.538694276,-1421037.85976947,6438
625959.320334938,-1421037.85976947,6439
635119.101975602,-1421037.85976947,6440
644278.883616264,-1421037.85976947,6441
653438.665256927,-1421037.85976947,6442
662598.44689759,-1421037.85976947,6443
671758.228538253,-1421037.85976947,6444
680918.010178916,-1421037.85976947,6445
690077.791819579,-1421037.85976947,6446
699237.573460242,-1421037.85976947,6447
708397.355100905,-1421037.85976947,6448
717557.136741568,-1421037.85976947,6449
726716.918382231,-1421037.85976947,6450
735876.700022894,-1421037.85976947,6451
745036.481663557,-1421037.85976947,6452
754196.26330422,-1421037.85976947,6453
763356.044944883,-1421037.85976947,6454
772515.826585546,-1421037.85976947,6455
781675.608226209,-1421037.85976947,6456
790835.389866872,-1421037.85976947,6457
799995.171507535,-1421037.85976947,6458
809154.953148198,-1421037.85976947,6459
818314.734788861,-1421037.85976947,6460
827474.516429524,-1421037.85976947,6461
836634.298070187,-1421037.85976947,6462
845794.07971085,-1421037.85976947,6463
854953.861351513,-1421037.85976947,6464
-97663.4292774354,-1430197.64141013,6492
-88503.6476367724,-1430197.64141013,6493
-79343.8659961095,-1430197.64141013,6494
-70184.0843554465,-1430197.64141013,6495
-61024.3027147836,-1430197.64141013,6496
-51864.5210741206,-1430197.64141013,6497
-42704.7394334576,-1430197.64141013,6498
-33544.9577927947,-1430197.64141013,6499
-24385.1761521317,-1430197.64141013,6500
-15225.3945114688,-1430197.64141013,6501
-6065.61287080578,-1430197.64141013,6502
3094.16876985715,-1430197.64141013,6503
12253.9504105201,-1430197.64141013,6504
21413.7320511831,-1430197.64141013,6505
30573.513691846,-1430197.64141013,6506
39733.295332509,-1430197.64141013,6507
48893.076973172,-1430197.64141013,6508
58052.8586138349,-1430197.64141013,6509
67212.6402544979,-1430197.64141013,6510
76372.4218951609,-1430197.64141013,6511
85532.2035358238,-1430197.64141013,6512
94691.9851764868,-1430197.64141013,6513
103851.76681715,-1430197.64141013,6514
113011.548457813,-1430197.64141013,6515
122171.330098476,-1430197.64141013,6516
131331.111739139,-1430197.64141013,6517
140490.893379802,-1430197.64141013,6518
149650.675020465,-1430197.64141013,6519
158810.456661128,-1430197.64141013,6520
167970.23830179,-1430197.64141013,6521
177130.019942453,-1430197.64141013,6522
186289.801583116,-1430197.64141013,6523
195449.583223779,-1430197.64141013,6524
204609.364864442,-1430197.64141013,6525
213769.146505105,-1430197.64141013,6526
222928.928145768,-1430197.64141013,6527
232088.709786431,-1430197.64141013,6528
241248.491427094,-1430197.64141013,6529
250408.273067757,-1430197.64141013,6530
396964.779318364,-1430197.64141013,6546
406124.560959027,-1430197.64141013,6547
415284.34259969,-1430197.64141013,6548
424444.124240353,-1430197.64141013,6549
433603.905881016,-1430197.64141013,6550
442763.687521679,-1430197.64141013,6551
451923.469162342,-1430197.64141013,6552
461083.250803005,-1430197.64141013,6553
470243.032443668,-1430197.64141013,6554
479402.814084331,-1430197.64141013,6555
488562.595724994,-1430197.64141013,6556
497722.377365657,-1430197.64141013,6557
506882.15900632,-1430197.64141013,6558
516041.940646983,-1430197.64141013,6559
525201.722287646,-1430197.64141013,6560
534361.503928309,-1430197.64141013,6561
543521.285568972,-1430197.64141013,6562
552681.067209635,-1430197.64141013,6563
561840.848850298,-1430197.64141013,6564
571000.630490961,-1430197.64141013,6565
580160.412131624,-1430197.64141013,6566
589320.193772287,-1430197.64141013,6567
598479.97541295,-1430197.64141013,6568
607639.757053613,-1430197.64141013,6569
616799.538694276,-1430197.64141013,6570
625959.320334938,-1430197.64141013,6571
635119.101975602,-1430197.64141013,6572
644278.883616264,-1430197.64141013,6573
653438.665256927,-1430197.64141013,6574
662598.44689759,-1430197.64141013,6575
671758.228538253,-1430197.64141013,6576
680918.010178916,-1430197.64141013,6577
690077.791819579,-1430197.64141013,6578
699237.573460242,-1430197.64141013,6579
708397.355100905,-1430197.64141013,6580
717557.136741568,-1430197.64141013,6581
726716.918382231,-1430197.64141013,6582
735876.700022894,-1430197.64141013,6583
745036.481663557,-1430197.64141013,6584
754196.26330422,-1430197.64141013,6585
763356.044944883,-1430197.64141013,6586
772515.826585546,-1430197.64141013,6587
781675.608226209,-1430197.64141013,6588
790835.389866872,-1430197.64141013,6589
799995.171507535,-1430197.64141013,6590
809154.953148198,-1430197.64141013,6591
818314.734788861,-1430197.64141013,6592
827474.516429524,-1430197.64141013,6593
836634.298070187,-1430197.64141013,6594
845794.07971085,-1430197.64141013,6595
-97663.4292774354,-1439357.4230508,6624
-88503.6476367724,-1439357.4230508,6625
-79343.8659961095,-1439357.4230508,6626
-70184.0843554465,-1439357.4230508,6627
-61024.3027147836,-1439357.4230508,6628
-51864.5210741206,-1439357.4230508,6629
-42704.7394334576,-1439357.4230508,6630
-33544.9577927947,-1439357.4230508,6631
-24385.1761521317,-1439357.4230508,6632
-15225.3945114688,-1439357.4230508,6633
-6065.61287080578,-1439357.4230508,6634
3094.16876985715,-1439357.4230508,6635
12253.9504105201,-1439357.4230508,6636
21413.7320511831,-1439357.4230508,6637
30573.513691846,-1439357.4230508,6638
39733.295332509,-1439357.4230508,6639
48893.076973172,-1439357.4230508,6640
58052.8586138349,-1439357.4230508,6641
67212.6402544979,-1439357.4230508,6642
76372.4218951609,-1439357.4230508,6643
85532.2035358238,-1439357.4230508,6644
94691.9851764868,-1439357.4230508,6645
103851.76681715,-1439357.4230508,6646
113011.548457813,-1439357.4230508,6647
122171.330098476,-1439357.4230508,6648
131331.111739139,-1439357.4230508,6649
140490.893379802,-1439357.4230508,6650
149650.675020465,-1439357.4230508,6651
158810.456661128,-1439357.4230508,6652
167970.23830179,-1439357.4230508,6653
177130.019942453,-1439357.4230508,6654
186289.801583116,-1439357.4230508,6655
195449.583223779,-1439357.4230508,6656
204609.364864442,-1439357.4230508,6657
213769.146505105,-1439357.4230508,6658
222928.928145768,-1439357.4230508,6659
232088.709786431,-1439357.4230508,6660
241248.491427094,-1439357.4230508,6661
250408.273067757,-1439357.4230508,6662
259568.05470842,-1439357.4230508,6663
406124.560959027,-1439357.4230508,6679
415284.34259969,-1439357.4230508,6680
424444.124240353,-1439357.4230508,6681
433603.905881016,-1439357.4230508,6682
442763.687521679,-1439357.4230508,6683
451923.469162342,-1439357.4230508,6684
461083.250803005,-1439357.4230508,6685
470243.032443668,-1439357.4230508,6686
479402.814084331,-1439357.4230508,6687
497722.377365657,-1439357.4230508,6689
506882.15900632,-1439357.4230508,6690
516041.940646983,-1439357.4230508,6691
525201.722287646,-1439357.4230508,6692
534361.503928309,-1439357.4230508,6693
543521.285568972,-1439357.4230508,6694
552681.067209635,-1439357.4230508,6695
561840.848850298,-1439357.4230508,6696
571000.630490961,-1439357.4230508,6697
580160.412131624,-1439357.4230508,6698
589320.193772287,-1439357.4230508,6699
598479.97541295,-1439357.4230508,6700
607639.757053613,-1439357.4230508,6701
616799.538694276,-1439357.4230508,6702
625959.320334938,-1439357.4230508,6703
635119.101975602,-1439357.4230508,6704
644278.883616264,-1439357.4230508,6705
653438.665256927,-1439357.4230508,6706
662598.44689759,-1439357.4230508,6707
671758.228538253,-1439357.4230508,6708
680918.010178916,-1439357.4230508,6709
690077.791819579,-1439357.4230508,6710
699237.573460242,-1439357.4230508,6711
708397.355100905,-1439357.4230508,6712
717557.136741568,-1439357.4230508,6713
726716.918382231,-1439357.4230508,6714
735876.700022894,-1439357.4230508,6715
745036.481663557,-1439357.4230508,6716
754196.26330422,-1439357.4230508,6717
763356.044944883,-1439357.4230508,6718
772515.826585546,-1439357.4230508,6719
781675.608226209,-1439357.4230508,6720
790835.389866872,-1439357.4230508,6721
799995.171507535,-1439357.4230508,6722
809154.953148198,-1439357.4230508,6723
818314.734788861,-1439357.4230508,6724
827474.516429524,-1439357.4230508,6725
836634.298070187,-1439357.4230508,6726
845794.07971085,-1439357.4230508,6727
-97663.4292774354,-1448517.20469146,6756
-88503.6476367724,-1448517.20469146,6757
-79343.8659961095,-1448517.20469146,6758
-70184.0843554465,-1448517.20469146,6759
-61024.3027147836,-1448517.20469146,6760
-51864.5210741206,-1448517.20469146,6761
-42704.7394334576,-1448517.20469146,6762
-33544.9577927947,-1448517.20469146,6763
-24385.1761521317,-1448517.20469146,6764
-15225.3945114688,-1448517.20469146,6765
-6065.61287080578,-1448517.20469146,6766
3094.16876985715,-1448517.20469146,6767
12253.9504105201,-1448517.20469146,6768
21413.7320511831,-1448517.20469146,6769
30573.513691846,-1448517.20469146,6770
39733.295332509,-1448517.20469146,6771
48893.076973172,-1448517.20469146,6772
58052.8586138349,-1448517.20469146,6773
67212.6402544979,-1448517.20469146,6774
76372.4218951609,-1448517.20469146,6775
85532.2035358238,-1448517.20469146,6776
94691.9851764868,-1448517.20469146,6777
103851.76681715,-1448517.20469146,6778
113011.548457813,-1448517.20469146,6779
122171.330098476,-1448517.20469146,6780
131331.111739139,-1448517.20469146,6781
140490.893379802,-1448517.20469146,6782
149650.675020465,-1448517.20469146,6783
158810.456661128,-1448517.20469146,6784
167970.23830179,-1448517.20469146,6785
177130.019942453,-1448517.20469146,6786
186289.801583116,-1448517.20469146,6787
195449.583223779,-1448517.20469146,6788
204609.364864442,-1448517.20469146,6789
213769.146505105,-1448517.20469146,6790
222928.928145768,-1448517.20469146,6791
232088.709786431,-1448517.20469146,6792
241248.491427094,-1448517.20469146,6793
250408.273067757,-1448517.20469146,6794
259568.05470842,-1448517.20469146,6795
268727.836349083,-1448517.20469146,6796
415284.34259969,-1448517.20469146,6812
424444.124240353,-1448517.20469146,6813
433603.905881016,-1448517.20469146,6814
442763.687521679,-1448517.20469146,6815
451923.469162342,-1448517.20469146,6816
497722.377365657,-1448517.20469146,6821
506882.15900632,-1448517.20469146,6822
516041.940646983,-1448517.20469146,6823
525201.722287646,-1448517.20469146,6824
534361.503928309,-1448517.20469146,6825
543521.285568972,-1448517.20469146,6826
552681.067209635,-1448517.20469146,6827
561840.848850298,-1448517.20469146,6828
571000.630490961,-1448517.20469146,6829
580160.412131624,-1448517.20469146,6830
589320.193772287,-1448517.20469146,6831
598479.97541295,-1448517.20469146,6832
607639.757053613,-1448517.20469146,6833
616799.538694276,-1448517.20469146,6834
625959.320334938,-1448517.20469146,6835
635119.101975602,-1448517.20469146,6836
644278.883616264,-1448517.20469146,6837
653438.665256927,-1448517.20469146,6838
662598.44689759,-1448517.20469146,6839
671758.228538253,-1448517.20469146,6840
680918.010178916,-1448517.20469146,6841
690077.791819579,-1448517.20469146,6842
699237.573460242,-1448517.20469146,6843
708397.355100905,-1448517.20469146,6844
717557.136741568,-1448517.20469146,6845
726716.918382231,-1448517.20469146,6846
735876.700022894,-1448517.20469146,6847
745036.481663557,-1448517.20469146,6848
754196.26330422,-1448517.20469146,6849
763356.044944883,-1448517.20469146,6850
772515.826585546,-1448517.20469146,6851
781675.608226209,-1448517.20469146,6852
790835.389866872,-1448517.20469146,6853
799995.171507535,-1448517.20469146,6854
809154.953148198,-1448517.20469146,6855
818314.734788861,-1448517.20469146,6856
827474.516429524,-1448517.20469146,6857
836634.298070187,-1448517.20469146,6858
845794.07971085,-1448517.20469146,6859
854953.861351513,-1448517.20469146,6860
-97663.4292774354,-1457676.98633212,6888
-88503.6476367724,-1457676.98633212,6889
-79343.8659961095,-1457676.98633212,6890
-70184.0843554465,-1457676.98633212,6891
-61024.3027147836,-1457676.98633212,6892
-51864.5210741206,-1457676.98633212,6893
-42704.7394334576,-1457676.98633212,6894
-33544.9577927947,-1457676.98633212,6895
-24385.1761521317,-1457676.98633212,6896
-15225.3945114688,-1457676.98633212,6897
-6065.61287080578,-1457676.98633212,6898
3094.16876985715,-1457676.98633212,6899
12253.9504105201,-1457676.98633212,6900
21413.7320511831,-1457676.98633212,6901
30573.513691846,-1457676.98633212,6902
39733.295332509,-1457676.98633212,6903
48893.076973172,-1457676.98633212,6904
58052.8586138349,-1457676.98633212,6905
67212.6402544979,-1457676.98633212,6906
76372.4218951609,-1457676.98633212,6907
85532.2035358238,-1457676.98633212,6908
94691.9851764868,-1457676.98633212,6909
103851.76681715,-1457676.98633212,6910
113011.548457813,-1457676.98633212,6911
122171.330098476,-1457676.98633212,6912
131331.111739139,-1457676.98633212,6913
140490.893379802,-1457676.98633212,6914
149650.675020465,-1457676.98633212,6915
158810.456661128,-1457676.98633212,6916
167970.23830179,-1457676.98633212,6917
177130.019942453,-1457676.98633212,6918
186289.801583116,-1457676.98633212,6919
195449.583223779,-1457676.98633212,6920
204609.364864442,-1457676.98633212,6921
213769.146505105,-1457676.98633212,6922
222928.928145768,-1457676.98633212,6923
232088.709786431,-1457676.98633212,6924
241248.491427094,-1457676.98633212,6925
250408.273067757,-1457676.98633212,6926
259568.05470842,-1457676.98633212,6927
268727.836349083,-1457676.98633212,6928
277887.617989746,-1457676.98633212,6929
287047.399630409,-1457676.98633212,6930
296207.181271072,-1457676.98633212,6931
305366.962911735,-1457676.98633212,6932
415284.34259969,-1457676.98633212,6944
424444.124240353,-1457676.98633212,6945
433603.905881016,-1457676.98633212,6946
442763.687521679,-1457676.98633212,6947
451923.469162342,-1457676.98633212,6948
497722.377365657,-1457676.98633212,6953
506882.15900632,-1457676.98633212,6954
516041.940646983,-1457676.98633212,6955
525201.722287646,-1457676.98633212,6956
534361.503928309,-1457676.98633212,6957
543521.285568972,-1457676.98633212,6958
552681.067209635,-1457676.98633212,6959
561840.848850298,-1457676.98633212,6960
571000.630490961,-1457676.98633212,6961
580160.412131624,-1457676.98633212,6962
589320.193772287,-1457676.98633212,6963
598479.97541295,-1457676.98633212,6964
607639.757053613,-1457676.98633212,6965
616799.538694276,-1457676.98633212,6966
625959.320334938,-1457676.98633212,6967
635119.101975602,-1457676.98633212,6968
644278.883616264,-1457676.98633212,6969
653438.665256927,-1457676.98633212,6970
662598.44689759,-1457676.98633212,6971
671758.228538253,-1457676.98633212,6972
680918.010178916,-1457676.98633212,6973
690077.791819579,-1457676.98633212,6974
699237.573460242,-1457676.98633212,6975
708397.355100905,-1457676.98633212,6976
717557.136741568,-1457676.98633212,6977
726716.918382231,-1457676.98633212,6978
735876.700022894,-1457676.98633212,6979
745036.481663557,-1457676.98633212,6980
754196.26330422,-1457676.98633212,6981
763356.044944883,-1457676.98633212,6982
772515.826585546,-1457676.98633212,6983
781675.608226209,-1457676.98633212,6984
790835.389866872,-1457676.98633212,6985
799995.171507535,-1457676.98633212,6986
809154.953148198,-1457676.98633212,6987
818314.734788861,-1457676.98633212,6988
827474.516429524,-1457676.98633212,6989
836634.298070187,-1457676.98633212,6990
845794.07971085,-1457676.98633212,6991
854953.861351513,-1457676.98633212,6992
873273.424632838,-1457676.98633212,6994
-97663.4292774354,-1466836.76797279,7020
-88503.6476367724,-1466836.76797279,7021
-79343.8659961095,-1466836.76797279,7022
-70184.0843554465,-1466836.76797279,7023
